Timestamp,Close,Volume,value,daily_std,MA7,MA30,market_regime
2019-09-11,10068.0,5385.72882409,38.0,193.94999999999982,10305.531428571428,10217.451333333333,1
2019-09-12,10314.0,4588.30667536,39.0,173.73999999999978,10273.434285714286,10198.093666666666,1
2019-09-13,10219.19,3771.85767047,38.0,141.71000000000004,10251.337142857143,10201.43,1
2019-09-14,10378.46,2674.54887631,39.0,137.125,10234.977142857142,10210.810999999998,1
2019-09-15,10303.68,2184.56461936,38.0,90.69999999999982,10228.357142857143,10205.134666666669,1
2019-09-16,10118.17,4912.64018377,38.0,158.5599999999995,10201.011428571428,10203.181,1
2019-09-17,10249.79,5861.58632439,41.0,127.00500000000011,10235.89857142857,10199.234999999999,1
2019-09-18,10170.66,4029.87457796,38.0,100.26500000000033,10250.564285714285,10181.693000000001,1
2019-09-19,10108.66,6492.3629472600005,31.0,306.0,10221.23,10161.051333333333,1
2019-09-20,10144.57,5337.00267329,41.0,162.53499999999985,10210.569999999998,10162.391333333333,1
2019-09-21,10012.12,4340.38811811,37.0,136.13500000000022,10158.235714285716,10157.401333333333,1
2019-09-22,9980.26,3227.58518453,37.0,125.44499999999971,10112.032857142856,10142.743333333334,1
2019-09-23,9797.02,4164.75542432,41.0,198.63500000000022,10066.154285714287,10132.515666666668,1
2019-09-24,8389.0,19696.80594548,39.0,913.4949999999999,9800.327142857142,10076.723666666667,1
2019-09-25,8348.56,24511.58132324,15.0,304.7099999999996,9540.027142857143,10011.408333333333,1
2019-09-26,8124.0,18586.99943873,12.0,457.5050000000001,9256.504285714285,9943.798333333334,1
2019-09-27,7997.92,9444.71881592,24.0,149.63999999999987,8949.84,9887.837666666666,1
2019-09-28,8160.0,6321.20314367,32.0,154.5350000000003,8685.251428571428,9843.104333333333,1
2019-09-29,7959.42,5386.38284933,33.0,226.8699999999999,8396.56,9789.337333333333,1
2019-09-30,8279.81,10279.02088163,27.0,326.9000000000001,8179.815714285714,9746.295333333333,1
2019-10-01,8310.08,10200.7844767,38.0,172.0999999999999,8168.541428571428,9702.165,1
2019-10-02,8264.84,5241.90489717,39.0,125.53499999999985,8156.581428571429,9638.263666666668,1
2019-10-03,8164.07,8442.85679883,37.0,195.04499999999962,8162.305714285714,9554.933333333332,1
2019-10-04,8200.73,6496.25019284,30.0,156.27000000000044,8191.278571428571,9471.124333333335,1
2019-10-05,8079.14,4237.76110603,31.0,111.23999999999978,8179.727142857143,9389.139666666666,1
2019-10-06,7899.98,6387.18546418,32.0,211.14499999999998,8171.235714285714,9306.676666666666,1
2019-10-07,8226.87,9865.19421928,27.0,275.0800000000004,8163.672857142857,9231.139666666666,1
2019-10-08,8166.42,3564.19147835,39.0,96.89500000000044,8143.150000000001,9158.353,1
2019-10-09,8604.02,11207.66062425,37.0,299.02999999999975,8191.604285714287,9101.500666666667,1
2019-10-10,8589.14,7739.67582724,41.0,108.11499999999978,8252.328571428572,9054.286,1
2019-10-11,8346.67,7841.0408641,39.0,268.5,8273.177142857143,8996.908333333333,1
2019-10-12,8321.69,2338.48972227,38.0,102.44000000000051,8307.827142857142,8930.498,1
2019-10-13,8448.0,2727.7852373,38.0,93.31999999999971,8386.115714285716,8871.458333333334,1
2019-10-14,8334.49,5610.29463746,37.0,158.29500000000007,8401.49,8803.326000000001,1
2019-10-15,8179.18,5255.79564638,39.0,167.42500000000018,8403.312857142857,8732.509333333333,1
2019-10-16,7954.66,7991.95477195,40.0,133.22000000000025,8310.547142857144,8660.392333333333,1
2019-10-17,8059.31,6024.13445012,40.0,97.0,8234.857142857143,8587.376333333332,1
2019-10-18,7950.62,5665.80955479,40.0,154.57500000000027,8178.278571428571,8513.375,1
2019-10-19,7978.82,3349.06017908,41.0,110.88000000000011,8129.297142857143,8442.380333333333,1
2019-10-20,8241.97,5482.50824587,37.0,187.65999999999985,8099.864285714285,8378.960333333333,1
2019-10-21,8205.0,5240.19153574,37.0,98.0,8081.365714285714,8318.723,1
2019-10-22,8169.23,5228.02186883,39.0,85.49000000000024,8079.944285714286,8258.355333333333,1
2019-10-23,7487.76,13149.71834998,33.0,437.6999999999998,8013.244285714284,8181.380000000001,1
2019-10-24,7484.84,6156.23447287,20.0,78.0,7931.177142857143,8151.241333333334,1
2019-10-25,8638.39,16541.78788796,24.0,695.5750000000003,8029.429999999999,8160.902333333333,1
2019-10-26,9022.09,40003.43297096,53.0,894.0799999999999,8178.4685714285715,8190.8386666666665,0
2019-10-27,9730.38,15885.58237597,50.0,404.3550000000005,8391.098571428573,8248.587333333333,0
2019-10-28,9417.04,16242.10547804,52.0,345.97000000000025,8564.247142857143,8290.488666666666,0
2019-10-29,9244.21,9505.47776517,54.0,260.9350000000004,8717.815714285714,8333.314999999999,0
2019-10-30,9206.51,9738.64159687,53.0,264.85499999999956,8963.351428571428,8364.205,0
2019-10-31,9235.75,8904.81847475,50.0,238.53999999999996,9213.481428571427,8395.060666666666,0
2019-11-01,9184.7,8114.66903863,49.0,137.3150000000005,9291.525714285714,8425.722666666667,0
2019-11-02,9327.99,2780.79354892,51.0,108.71000000000004,9335.225714285714,8464.52,0
2019-11-03,9162.92,2096.72581087,56.0,138.8099999999995,9254.16,8496.592999999999,0
2019-11-04,9270.58,3682.53650443,49.0,139.0,9233.237142857142,8536.307666666668,0
2019-11-05,9336.87,6325.58893872,54.0,210.64999999999964,9246.474285714286,8584.204,0
2019-11-06,9307.0,4510.49183127,53.0,96.75500000000011,9260.83,8620.208333333334,0
2019-11-07,9210.84,4158.24892478,54.0,121.99499999999989,9257.271428571428,8655.022333333334,0
2019-11-08,8808.11,9520.11523284,42.0,298.09000000000015,9203.472857142857,8661.825333333334,0
2019-11-09,8772.86,2565.14459659,38.0,82.90999999999985,9124.168571428572,8667.949333333334,0
2019-11-10,9047.14,2943.18003186,39.0,195.73999999999978,9107.628571428573,8691.298333333334,0
2019-11-11,8752.54,6443.35268564,40.0,253.5,9033.622857142856,8705.66,0
2019-11-12,8732.73,4495.93140244,39.0,161.73499999999967,8947.317142857142,8715.151,0
2019-11-13,8735.02,3510.73978146,38.0,69.72999999999956,8865.605714285715,8728.502,0
2019-11-14,8622.57,3364.25499648,41.0,118.39000000000033,8781.567142857142,8743.281666666668,0
2019-11-15,8479.42,5105.57818334,38.0,218.01500000000033,8734.61142857143,8760.773666666668,0
2019-11-16,8470.3,1357.3249906,41.0,58.26500000000033,8691.38857142857,8774.473333333333,0
2019-11-17,8534.2,1703.51268046,38.0,107.05000000000018,8618.11142857143,8793.926000000001,0
2019-11-18,8181.07,4692.27168251,38.0,310.4500000000003,8536.472857142859,8800.667666666668,0
2019-11-19,8088.86,4691.17521282,32.0,121.125,8444.49142857143,8795.564,0
2019-11-20,8095.36,2982.58142646,32.0,101.88000000000056,8353.111428571428,8791.909333333335,0
2019-11-21,7578.01,8773.09389727,30.0,361.41499999999996,8203.888571428572,8772.202,0
2019-11-22,7236.09,17757.67446158,20.0,464.8499999999999,8026.2699999999995,8763.813,0
2019-11-23,7321.68,8561.41237367,23.0,142.92000000000007,7862.181428571429,8758.374333333333,0
2019-11-24,7085.04,5408.67238556,21.0,215.34000000000015,7655.158571428571,8706.596,0
2019-11-25,7267.12,18906.89610385,17.0,432.5,7524.594285714285,8648.097,0
2019-11-26,7098.37,7527.33658955,21.0,163.06500000000005,7383.095714285714,8560.363333333333,0
2019-11-27,7517.76,14417.99822295,20.0,410.1399999999999,7300.581428571429,8497.054,0
2019-11-28,7595.01,7364.63476388,32.0,126.71000000000004,7303.01,8442.080666666667,0
2019-11-29,7755.38,8320.24488259,31.0,249.08000000000038,7377.194285714286,8393.709666666668,0
2019-11-30,7484.43,5451.73858849,38.0,181.46000000000004,7400.444285714286,8335.332333333334,0
2019-12-01,7317.23,4931.73527527,25.0,171.15999999999985,7433.614285714285,8273.083333333334,0
2019-12-02,7275.11,5043.71281837,28.0,159.03499999999985,7434.755714285714,8204.654,0
2019-12-03,7359.62,2649.11251902,28.0,88.48000000000002,7472.077142857143,8144.544,0
2019-12-04,7489.63,6175.24910694,24.0,342.80999999999995,7468.058571428571,8085.179,0
2019-12-05,7356.33,5597.47312083,21.0,201.81500000000005,7433.961428571429,8019.160999999999,0
2019-12-06,7459.23,4435.60633892,29.0,156.7149999999997,7391.654285714285,7957.568666666667,0
2019-12-07,7499.12,2549.53532761,32.0,109.44000000000005,7393.752857142857,7900.511333333333,0
2019-12-08,7529.2,1678.42218207,28.0,98.6550000000002,7424.034285714285,7857.880999999999,0
2019-12-09,7450.62,4602.69660591,32.0,141.05000000000018,7449.107142857143,7813.806333333333,0
2019-12-10,7224.0,5670.95224313,26.0,150.19500000000016,7429.732857142857,7753.035,0
2019-12-11,7180.02,3757.91215581,20.0,74.36000000000013,7385.5028571428575,7700.617666666667,0
2019-12-12,7212.24,3869.74290049,23.0,111.99499999999989,7364.918571428571,7649.934666666667,0
2019-12-13,7229.09,3564.0316713,22.0,62.725000000000364,7332.041428571429,7599.737,0
2019-12-14,7088.44,2338.71498978,27.0,130.76000000000022,7273.372857142857,7548.599333333334,0
2019-12-15,7113.4,1732.5228298,21.0,109.11499999999978,7213.972857142858,7503.065333333333,0
2019-12-16,6910.19,5189.5385789,24.0,163.95499999999993,7136.768571428571,7451.0616666666665,0
2019-12-17,6704.29,5620.50765897,23.0,154.38500000000022,7062.524285714286,7390.064666666666,0
2019-12-18,6871.29,11011.90032444,15.0,249.40999999999985,7018.419999999999,7346.405333333333,0
2019-12-19,7160.61,9662.33339977,21.0,297.21000000000004,7011.044285714285,7315.4636666666665,0
2019-12-20,7193.99,3450.56908312,23.0,72.75,7006.03,7285.418000000001,0
2019-12-21,7148.07,1862.18111891,23.0,53.63500000000022,7014.5485714285705,7271.086666666667,0
2019-12-22,7395.82,2065.08466828,20.0,155.61000000000013,7054.894285714285,7276.410999999999,0
2019-12-23,7399.65,6994.82293695,33.0,166.48999999999978,7124.817142857143,7279.01,0
2019-12-24,7203.23,5333.75736412,25.0,141.76999999999998,7196.094285714285,7282.949666666666,0
2019-12-25,7162.05,1679.80049846,22.0,79.95500000000038,7237.631428571428,7279.4473333333335,0
2019-12-26,7353.95,2112.7904873,39.0,110.91499999999996,7265.251428571428,7287.966666666666,0
2019-12-27,7212.53,4997.92091974,38.0,190.0,7267.900000000001,7277.792333333333,0
2019-12-28,7316.68,1811.46314673,37.0,90.00499999999965,7291.987142857143,7268.514666666667,0
2019-12-29,7422.0,1453.67402888,37.0,74.71499999999969,7295.727142857142,7257.402,0
2019-12-30,7223.57,4139.65910272,40.0,162.73000000000002,7270.572857142856,7248.706666666666,0
2019-12-31,7139.78,3204.03086902,38.0,94.90000000000009,7261.508571428572,7242.791666666667,0
2020-01-01,7225.58,1211.09527025,37.0,53.90000000000009,7270.584285714285,7241.140666666667,0
2020-01-02,6953.17,2993.0241097,39.0,162.375,7213.330000000001,7227.592333333333,0
2020-01-03,7339.97,8452.87552534,38.0,274.3900000000003,7231.535714285715,7222.603666666666,0
2020-01-04,7291.27,3605.74269447,38.0,74.1850000000004,7227.905714285715,7220.435,0
2020-01-05,7430.83,2614.94778349,39.0,112.64499999999998,7229.167142857143,7219.488333333333,0
2020-01-06,7525.46,4138.11820107,41.0,152.4749999999999,7272.294285714286,7220.366333333333,0
2020-01-07,8050.0,13507.54693697,40.0,308.9899999999998,7402.325714285714,7237.726333333333,0
2020-01-08,8051.1,10516.20146026,51.0,254.17000000000007,7520.257142857144,7257.742333333333,0
2020-01-09,7806.41,7237.0390557,44.0,165.875,7642.148571428572,7277.156,0
2020-01-10,8026.86,8450.23322142,41.0,236.5,7740.275714285715,7305.384000000001,0
2020-01-11,8154.54,4950.81074571,50.0,141.74999999999955,7863.599999999999,7336.793999999999,0
2020-01-12,8113.39,2932.16841251,45.0,163.0,7961.108571428571,7366.270666666666,0
2020-01-13,8100.68,3812.41193517,49.0,78.90499999999975,8043.282857142856,7400.012,0
2020-01-14,8772.58,15386.60420026,56.0,383.3699999999999,8146.5085714285715,7455.317999999999,0
2020-01-15,8734.45,9645.33164652,54.0,174.10000000000036,8244.130000000001,7516.126666666666,0
2020-01-16,8665.13,7084.92333095,55.0,145.54500000000007,8366.804285714285,7581.488,0
2020-01-17,8901.21,9077.52481648,54.0,179.42999999999938,8491.711428571429,7649.152,0
2020-01-18,8865.47,3932.87892086,51.0,92.51500000000033,8593.272857142858,7705.980666666666,0
2020-01-19,8640.6,7222.02145592,53.0,363.3600000000006,8668.588571428572,7754.201,0
2020-01-20,8648.18,6256.94660207,48.0,142.35000000000036,8746.802857142857,7804.2046666666665,0
2020-01-21,8611.63,2746.26588579,49.0,75.72000000000025,8723.81,7844.7316666666675,0
2020-01-22,8641.26,4074.23892499,52.0,156.48999999999978,8710.497142857143,7886.118666666666,0
2020-01-23,8307.63,7687.89197865,49.0,192.97500000000036,8659.425714285713,7922.932,0
2020-01-24,8472.11,7080.24639123,40.0,158.90000000000055,8598.125714285714,7966.600666666666,0
2020-01-25,8323.0,2504.69946614,41.0,131.14000000000033,8520.63,7998.902333333333,0
2020-01-26,8553.43,6192.80475585,42.0,161.89000000000033,8508.177142857143,8043.599,0
2020-01-27,8866.02,7028.36707132,50.0,180.1850000000004,8539.297142857144,8095.243666666666,0
2020-01-28,8972.02,10731.33639859,54.0,169.76500000000033,8590.781428571428,8146.910999999999,0
2020-01-29,9355.82,7681.42046278,57.0,234.9949999999999,8692.861428571428,8217.986,0
2020-01-30,9476.82,7626.87613089,57.0,177.63500000000022,8859.888571428572,8295.887333333334,0
2020-01-31,9289.11,5822.4127186,55.0,187.03499999999985,8976.602857142858,8364.671666666667,0
2020-02-01,9377.2,2199.02820283,57.0,92.85499999999956,9127.202857142858,8445.472666666667,0
2020-02-02,9437.47,2600.24436526,57.0,169.64000000000033,9253.494285714287,8515.389333333333,0
2020-02-03,9303.3,5044.26964025,59.0,201.96500000000015,9315.962857142857,8582.457,0
2020-02-04,9161.1,4908.65513965,56.0,136.80000000000018,9342.974285714286,8640.132666666666,0
2020-02-05,9680.03,6684.55294807,53.0,327.7349999999997,9389.289999999999,8711.951666666668,0
2020-02-06,9750.0,8021.21402762,61.0,169.28499999999985,9428.315714285714,8768.618333333334,0
2020-02-07,9776.03,4799.51748739,56.0,121.21500000000015,9497.875714285716,8826.116,0
2020-02-08,9848.47,3155.77587674,56.0,120.21000000000004,9565.199999999999,8894.184666666666,0
2020-02-09,10077.87,4510.90402059,56.0,169.27000000000044,9656.685714285715,8962.551666666666,0
2020-02-10,9839.25,7759.33866139,57.0,234.32499999999982,9733.25,9018.708666666667,0
2020-02-11,10251.82,7560.45183817,52.0,338.47999999999956,9889.067142857142,9089.989666666666,0
2020-02-12,10359.83,6994.10382405,61.0,143.0,9986.18142857143,9165.294666666667,0
2020-02-13,10191.1,9586.95127396,65.0,216.25,10049.195714285715,9212.578666666666,0
2020-02-14,10366.49,5801.75783647,63.0,141.73499999999967,10133.547142857144,9266.98,0
2020-02-15,9910.78,6205.26331217,64.0,334.52000000000044,10142.448571428571,9308.501666666669,0
2020-02-16,9808.0,3802.076063,59.0,226.375,10103.895714285714,9338.728000000001,0
2020-02-17,9674.52,6325.63267231,49.0,273.65499999999975,10080.362857142858,9365.696333333331,0
2020-02-18,9995.4,4841.29908948,53.0,234.39499999999953,10043.731428571427,9410.856333333333,0
2020-02-19,10207.55,7437.31252227,50.0,157.5,10021.977142857142,9462.835333333333,1
2020-02-20,9528.81,10824.36841008,44.0,459.22999999999956,9927.364285714286,9493.408,1
2020-02-21,9710.02,3849.30151484,44.0,126.78500000000076,9833.582857142857,9529.033333333333,1
2020-02-22,9679.97,2591.12276958,43.0,90.5,9800.609999999999,9574.777999999998,1
2020-02-23,9903.75,3340.31467383,46.0,182.3050000000003,9814.28857142857,9622.499333333333,1
2020-02-24,9575.79,5719.17165984,46.0,273.8299999999999,9800.184285714287,9664.259,1
2020-02-25,9378.13,5860.62587779,44.0,202.86499999999978,9712.002857142857,9691.749000000002,1
2020-02-26,8828.07,11317.17794125,41.0,396.3099999999995,9514.934285714286,9690.483999999999,1
2020-02-27,8883.41,8576.20515747,39.0,227.375,9422.734285714285,9687.530333333334,1
2020-02-28,8543.42,7582.98093073,40.0,251.66499999999996,9256.077142857142,9660.450333333334,1
2020-02-29,8665.35,2904.36799762,38.0,146.1300000000001,9111.131428571429,9633.401333333335,1
2020-03-01,8440.28,3573.19784269,39.0,157.91499999999996,8902.064285714285,9605.107,1
2020-03-02,8862.94,5618.76301642,38.0,254.98499999999967,8800.228571428572,9587.965,1
2020-03-03,8709.5,5815.10997345,38.0,160.14999999999964,8704.710000000001,9563.699333333332,1
2020-03-04,8725.99,3137.08747709,40.0,93.11999999999989,8690.127142857144,9544.455666666667,1
2020-03-05,9120.25,6072.47378595,41.0,229.27499999999964,8723.961428571429,9543.094000000001,1
2020-03-06,9083.0,4624.78639715,39.0,98.92000000000007,8801.044285714286,9523.193,1
2020-03-07,8892.45,2956.61756334,38.0,179.8199999999997,8833.487142857144,9494.608,1
2020-03-08,8287.29,6483.65501179,33.0,389.5,8811.631428571429,9444.983333333334,1
2020-03-09,7845.8,13510.15694034,17.0,338.22000000000025,8666.325714285715,9378.227666666668,1
2020-03-10,7984.19,8502.88335795,16.0,212.21500000000015,8562.710000000001,9308.438333333334,1
2020-03-11,7829.8,7819.5188065,17.0,224.92500000000018,8434.682857142858,9241.456666666667,1
2020-03-12,6032.9,45318.77609813,14.0,1137.5499999999997,7993.632857142858,9100.826,1
2020-03-13,5453.51,65172.14422174,10.0,1099.69,7475.134285714286,8937.282,1
2020-03-14,5391.92,15547.37964686,8.0,283.97000000000025,6975.058571428572,8777.309333333335,1
2020-03-15,5311.32,12237.67105303,12.0,267.05499999999984,6549.92,8608.803666666667,1
2020-03-16,4953.49,39368.13512838,9.0,764.94,6136.732857142857,8443.560666666666,1
2020-03-17,5399.09,17490.96949551,8.0,338.5799999999999,5767.432857142857,8296.597,1
2020-03-18,5349.18,23222.19512744,11.0,281.5149999999999,5413.058571428571,8152.418999999999,1
2020-03-19,6242.54,24100.5002322,12.0,566.81,5443.007142857144,8027.323666666666,1
2020-03-20,6190.0,26728.58171319,9.0,539.7449999999999,5548.22,7893.405333333333,1
2020-03-21,6227.85,16309.64399579,9.0,355.0949999999998,5667.638571428572,7783.373333333334,1
2020-03-22,5927.76,8589.49651879,11.0,297.7350000000001,5755.7014285714295,7657.298,1
2020-03-23,6292.8,19543.94754857,10.0,471.7249999999999,5947.0314285714285,7544.392333333333,1
2020-03-24,6725.05,20657.67179388,12.0,307.6399999999999,6136.454285714286,7438.435666666667,1
2020-03-25,6630.86,17803.47075712,13.0,265.93499999999995,6319.551428571429,7340.271333333334,1
2020-03-26,6675.37,7249.06547879,14.0,135.4100000000003,6381.384285714286,7250.1793333333335,0
2020-03-27,6668.84,10188.97940758,12.0,145.19999999999982,6449.79,7178.205,0
2020-03-28,6218.93,13006.24343285,8.0,339.6399999999999,6448.515714285714,7089.388999999999,0
2020-03-29,5905.26,8579.04733571,12.0,214.4749999999999,6445.301428571429,7001.450333333333,0
2020-03-30,6378.07,13432.93507767,10.0,300.5,6457.482857142858,6925.207666666667,0
2020-03-31,6474.59,8966.26182931,12.0,146.28999999999996,6421.702857142857,6859.684666666667,0
2020-04-01,6216.13,7244.36796213,12.0,186.94500000000016,6362.455714285715,6771.457666666667,0
2020-04-02,6810.77,19612.08092214,14.0,516.6200000000003,6381.798571428572,6708.166666666667,0
2020-04-03,6782.58,12039.78731537,14.0,218.98000000000002,6398.047142857143,6643.386333333334,0
2020-04-04,6749.15,4495.06067486,12.0,130.73000000000002,6473.792857142857,6564.349666666667,0
2020-04-05,6809.5,5363.13495266,12.0,167.7449999999999,6602.97,6488.566333333333,0
2020-04-06,7283.86,12983.46354943,12.0,302.0500000000002,6732.368571428572,6434.946666666667,0
2020-04-07,7289.22,9947.9517278,20.0,146.55499999999984,6848.744285714286,6401.6776666666665,0
2020-04-08,7319.43,11281.21275062,21.0,175.9749999999999,7006.358571428571,6384.1320000000005,0
2020-04-09,7276.68,7930.12123884,22.0,146.30999999999995,7072.917142857143,6360.548333333334,0
2020-04-10,6917.7,10962.10871746,15.0,286.7750000000001,7092.22,6330.1449999999995,0
2020-04-11,6811.8,3491.9479533,15.0,82.42500000000018,7101.169999999999,6356.108333333334,0
2020-04-12,7136.11,5777.89319319,10.0,215.26000000000022,7147.828571428571,6412.195000000001,0
2020-04-13,6788.0,11832.6890809,11.0,318.5450000000001,7076.9914285714285,6458.731,0
2020-04-14,6925.34,7685.55784289,15.0,112.01999999999998,7025.008571428572,6512.531666666666,0
2020-04-15,6733.97,7269.56742675,18.0,127.1550000000002,6941.3714285714295,6571.880999999999,0
2020-04-16,7081.0,14621.0183465,13.0,338.7249999999999,6913.4171428571435,6627.944666666666,0
2020-04-17,7070.55,10134.14892279,15.0,121.76000000000022,6935.252857142857,6685.323666666667,0
2020-04-18,7218.29,5638.2134883,18.0,133.65999999999985,6993.322857142857,6717.848666666668,0
2020-04-19,7145.49,4392.21307227,16.0,124.3449999999998,6994.662857142857,6749.698333333334,0
2020-04-20,6768.81,11266.09090146,15.0,225.5949999999998,6991.921428571429,6767.730333333334,0
2020-04-21,6878.47,6107.47546446,17.0,96.61499999999978,6985.225714285714,6799.420666666667,0
2020-04-22,7095.47,6223.15575587,19.0,175.83500000000004,7036.868571428572,6826.176333333334,0
2020-04-23,7529.15,13221.58520073,19.0,362.80999999999995,7100.889999999999,6852.979666666666,0
2020-04-24,7532.66,8841.47402118,20.0,113.89000000000033,7166.905714285715,6883.039666666667,0
2020-04-25,7547.56,4305.41415041,24.0,145.48500000000013,7213.944285714286,6912.112666666667,0
2020-04-26,7659.0,4386.71312295,21.0,116.5,7287.302857142858,6945.118,0
2020-04-27,7715.09,7055.82866158,28.0,110.84500000000025,7422.4857142857145,6994.99,0
2020-04-28,7728.01,7410.35905298,26.0,74.21000000000004,7543.848571428571,7055.748333333334,0
2020-04-29,8726.3,24145.45711624,26.0,629.2600000000002,7776.824285714286,7134.022666666667,0
2020-04-30,8847.01,25055.5937812,44.0,539.1300000000001,7965.090000000001,7213.1033333333335,0
2020-05-01,8739.46,11847.27116899,40.0,244.0,8137.49,7297.214333333333,0
2020-05-02,8874.49,6251.24977321,40.0,174.8100000000004,8327.051428571429,7366.005000000001,0
2020-05-03,8880.18,8883.94808161,45.0,242.01999999999953,8501.505714285715,7435.925,0
2020-05-04,8846.86,9039.72207378,44.0,219.72000000000025,8663.187142857143,7505.848666666667,0
2020-05-05,8915.35,10484.52926407,40.0,179.94999999999982,8832.807142857144,7576.0436666666665,0
2020-05-06,9261.59,13237.00935179,42.0,247.63500000000022,8909.277142857143,7641.968,0
2020-05-07,9877.43,22850.01645076,49.0,471.0,9056.48,7728.241666666667,0
2020-05-08,9971.15,20659.61464426,55.0,174.5,9232.435714285715,7816.632333333333,0
2020-05-09,9738.85,13021.91664546,56.0,251.26500000000033,9355.915714285715,7898.7046666666665,0
2020-05-10,8513.29,29933.15501525,48.0,834.4700000000003,9303.502857142857,7951.8910000000005,0
2020-05-11,8759.28,35068.01222265,40.0,500.9849999999997,9290.99142857143,8016.807,0
2020-05-12,8800.6,15468.02313448,39.0,256.3550000000005,9274.598571428573,8072.29,0
2020-05-13,9163.33,11211.08629761,41.0,224.09500000000025,9260.56142857143,8151.467666666667,0
2020-05-14,9662.11,18535.13198328,40.0,395.1700000000001,9229.801428571429,8242.693333333335,0
2020-05-15,9327.18,19381.61402541,44.0,327.1750000000002,9137.805714285716,8329.133666666667,0
2020-05-16,9330.14,8036.23191609,41.0,239.0,9079.418571428572,8404.105000000001,0
2020-05-17,9766.75,8750.22056943,40.0,299.4399999999996,9258.484285714285,8493.978333333334,0
2020-05-18,9702.31,12874.5280413,50.0,257.46000000000004,9393.202857142856,8576.779,0
2020-05-19,9642.48,11830.34288941,50.0,224.42000000000007,9513.471428571429,8660.011999999999,0
2020-05-20,9529.21,11892.51749881,52.0,371.9350000000004,9565.74,8752.025333333333,0
2020-05-21,9058.94,16727.80680649,49.0,398.90499999999975,9479.572857142857,8824.707666666665,1
2020-05-22,9172.85,8501.23377242,42.0,174.02999999999975,9457.525714285714,8893.953666666666,1
2020-05-23,9184.69,3501.94856108,40.0,115.64500000000044,9436.747142857143,8949.138333333334,1
2020-05-24,9016.73,7146.59433194,43.0,234.23999999999978,9329.601428571428,8998.607333333332,1
2020-05-25,8937.12,10704.72084097,41.0,227.64999999999964,9220.288571428571,9044.926000000001,1
2020-05-26,8790.45,5767.86432587,39.0,161.0,9098.57,9082.641,1
2020-05-27,9159.69,6169.41788866,39.0,220.85499999999956,9045.781428571428,9130.794333333331,1
2020-05-28,9456.06,10287.22647492,41.0,244.07999999999993,9102.512857142856,9188.396,1
2020-05-29,9403.99,9019.42648096,48.0,147.5050000000001,9135.532857142856,9210.985666666667,1
2020-05-30,9542.48,3883.44158421,48.0,135.3800000000001,9186.645714285714,9234.168000000001,1
2020-05-31,9507.95,8187.13685173,51.0,182.85000000000036,9256.820000000002,9259.784333333335,1
2020-06-01,9580.02,5301.11977705,50.0,122.94000000000051,9348.662857142857,9283.302,1
2020-06-02,9510.98,29617.53470291,56.0,646.79,9451.595714285713,9304.328666666668,1
2020-06-03,9577.72,6664.17442575,48.0,132.5050000000001,9511.314285714285,9328.690666666665,1
2020-06-04,9817.16,8825.87703091,54.0,229.0,9562.9,9358.751,1
2020-06-05,9730.46,7568.00054639,53.0,136.9300000000003,9609.53857142857,9374.38,1
2020-06-06,9664.28,4662.65119814,54.0,109.3149999999996,9626.938571428573,9367.275,1
2020-06-07,9776.52,5834.7952942,54.0,236.65499999999975,9665.305714285714,9360.787333333334,1
2020-06-08,9695.56,6032.78108596,53.0,84.33500000000004,9681.811428571427,9359.344333333333,1
2020-06-09,9733.1,6164.31065839,52.0,165.32499999999982,9713.542857142858,9400.004666666668,1
2020-06-10,9852.72,7845.96589348,54.0,216.69999999999982,9752.828571428572,9436.452666666666,1
2020-06-11,9279.88,15376.13612506,52.0,451.16499999999996,9676.074285714285,9452.428666666667,1
2020-06-12,9428.38,8050.09811178,38.0,168.625,9632.92,9461.263666666666,1
2020-06-13,9404.71,2996.38674504,38.0,72.34500000000025,9595.83857142857,9452.683666666668,1
2020-06-14,9392.31,2591.41031135,40.0,89.19500000000062,9540.951428571427,9454.854666666668,1
2020-06-15,9423.33,12300.50287088,37.0,279.90499999999975,9502.061428571427,9457.961000000001,1
2020-06-16,9511.91,7052.72123474,39.0,110.70499999999993,9470.462857142857,9449.466333333334,1
2020-06-17,9297.6,5147.2884659,38.0,137.0,9391.16,9435.975999999999,1
2020-06-18,9391.11,4511.98094195,40.0,124.1850000000004,9407.050000000001,9427.597000000002,1
2020-06-19,9294.79,5510.34393724,39.0,102.42000000000007,9387.965714285716,9419.783,1
2020-06-20,9291.94,2901.22228347,38.0,124.05000000000018,9371.855714285715,9427.549666666666,1
2020-06-21,9338.59,1979.97403402,37.0,66.04500000000007,9364.18142857143,9433.074333333334,1
2020-06-22,9568.22,4943.53242445,38.0,182.28999999999996,9384.880000000001,9445.858666666667,1
2020-06-23,9650.72,6110.22357268,41.0,114.89000000000033,9404.710000000001,9466.991666666667,1
2020-06-24,9291.73,9538.04718275,50.0,236.1800000000003,9403.871428571429,9478.812,1
2020-06-25,9284.01,9308.20633921,43.0,166.02000000000044,9388.57142857143,9495.264000000001,1
2020-06-26,9166.07,8191.57898168,40.0,159.4399999999996,9370.182857142858,9495.476666666667,1
2020-06-27,8935.6,3319.16302887,43.0,192.10000000000036,9319.277142857141,9478.128,1
2020-06-28,9108.21,4287.08250701,40.0,149.69999999999982,9286.365714285714,9468.268666666667,1
2020-06-29,9151.11,4912.79997793,41.0,81.26999999999953,9226.778571428571,9455.223,1
