Timestamp,index,Open,High,Low,Close,Volume,value,value_classification,daily_std,MA7,MA30,market_regime,mempool_transaction_count,MempoolSizeBytes,avg_fee_usd
2018-10-19,260,6399.93,6412.4,6355.34,6386.45,2704.40653253,24.0,Extreme Fear,28.529999999999745,6355.857142857143,6495.388666666666,0,8.421901032282873,14.802578409995483,3.09095475747012
2018-10-20,261,6386.45,6424.16,6363.02,6399.17,1356.42994235,21.0,Extreme Fear,30.56999999999971,6383.968571428572,6494.741333333333,0,8.092607379699075,14.446767387054788,3.3146892182242684
2018-10-21,262,6399.17,6470.0,6393.59,6438.89,1345.91391706,21.0,Extreme Fear,38.20499999999993,6411.87,6484.268,0,7.598334059858955,13.889308141922802,3.694625105768055
2018-10-22,263,6434.81,6438.9,6372.53,6389.73,2423.68326783,27.0,Fear,33.184999999999945,6411.831428571429,6473.359666666666,0,8.179530559055072,14.652956365057303,3.202719536091121
2018-10-23,264,6390.85,6421.58,6354.26,6406.87,2828.43101376,24.0,Extreme Fear,33.659999999999854,6407.545714285714,6464.063666666666,0,8.544709050664919,15.08085893736477,2.9285999464292787
2018-10-24,265,6404.01,6473.0,6385.0,6421.33,3465.89346662,23.0,Extreme Fear,44.0,6406.052857142857,6457.464333333333,0,8.674086980476847,15.161689946564724,2.882675791717236
2018-10-25,266,6421.32,6435.8,6361.73,6410.0,3162.38655185,25.0,Extreme Fear,37.03500000000031,6407.4914285714285,6459.118333333334,0,8.7886275759057,15.236473111494544,2.8414675356336137
2018-10-26,267,6410.0,6450.3,6377.81,6403.78,3383.36631153,29.0,Fear,36.24499999999989,6409.967142857143,6456.325666666667,0,8.576156957651103,15.038581321431453,3.08196474177076
2018-10-27,268,6402.96,6420.01,6381.25,6402.0,983.07023418,33.0,Fear,19.38000000000011,6410.371428571429,6447.992666666667,0,8.306013807473615,14.791618201885004,3.3800101013438306
2018-10-28,269,6402.0,6420.0,6383.0,6390.95,695.56915045,35.0,Fear,18.5,6403.522857142858,6438.691,0,7.934729832545464,14.462930923599435,3.776974363437713
2018-10-29,270,6390.95,6420.0,6208.37,6245.03,5120.955739,34.0,Fear,105.81500000000004,6382.851428571428,6428.017333333333,0,8.621155699066094,15.066953470300904,3.0941281269907805
2018-10-30,271,6242.81,6289.0,6231.78,6259.01,2546.8898389,31.0,Fear,28.610000000000127,6361.728571428573,6417.451333333333,0,9.024370292410326,15.440853295642292,2.6766989039872278
2018-10-31,272,6258.38,6350.0,6199.25,6305.0,5190.945127,32.0,Fear,75.375,6345.110000000001,6409.2193333333325,0,8.70082248649761,15.07961950011188,2.9908417871314943
2018-11-01,273,6305.0,6340.0,6288.01,6320.6,1970.29341021,29.0,Fear,25.99499999999989,6332.338571428571,6402.223,0,8.219519703934012,14.50851481945761,3.457605353890565
2018-11-02,274,6320.6,6381.25,6317.31,6355.74,2953.57154403,36.0,Fear,31.9699999999998,6325.475714285714,6399.627666666666,0,8.509471791316951,14.978677672975566,3.155892713216547
2018-11-03,275,6350.37,6364.98,6312.48,6332.58,1020.40175423,36.0,Fear,26.25,6315.558571428572,6391.849666666667,0,8.733974882275605,15.297203770383192,2.93939285019756
2018-11-04,276,6332.25,6475.0,6310.57,6440.0,2566.70411161,41.0,Fear,82.21500000000015,6322.565714285714,6388.573333333334,0,8.79969625090249,15.361020747130244,2.902011870300373
2018-11-05,277,6439.21,6446.94,6369.89,6372.3,2388.07312351,42.0,Fear,38.52499999999964,6340.747142857143,6382.747666666666,0,8.861363401039409,15.421008279489788,2.8411650456351896
2018-11-06,278,6372.23,6457.89,6372.23,6423.41,3648.95079443,42.0,Fear,42.83000000000038,6364.232857142858,6379.132666666667,0,8.998942671442327,15.460945061362525,2.7228345898475514
2018-11-07,279,6423.41,6544.0,6413.38,6512.43,5338.99206605,48.0,Neutral,65.30999999999995,6393.865714285715,6375.1956666666665,0,9.119862767281532,15.499347959060009,2.582088260744046
2018-11-08,280,6512.43,6514.33,6388.88,6413.88,4004.70755649,51.0,Neutral,62.72499999999991,6407.191428571428,6369.490333333333,0,9.031475334530464,15.413260823712706,2.620470059355508
2018-11-09,281,6413.95,6432.0,6309.0,6330.58,3278.88051277,47.0,Neutral,61.5,6403.597142857143,6362.589333333333,0,8.934511384448896,15.31905860748508,2.668352397501145
2018-11-10,282,6330.58,6377.26,6307.0,6352.18,1817.10812407,52.0,Neutral,35.13000000000011,6406.397142857143,6367.739666666666,0,8.827125872802839,15.215050604561466,2.7417897864374194
2018-11-11,283,6352.18,6369.3,6269.46,6318.47,1614.64423115,54.0,Neutral,49.92000000000007,6389.035714285715,6371.164333333334,0,8.461997005558901,14.816183745055378,3.230656355919709
2018-11-12,284,6318.47,6388.21,6310.0,6318.96,2930.99026588,52.0,Neutral,39.10500000000002,6381.415714285715,6375.05,0,7.880928344923061,14.142574042795946,3.92609293406776
2018-11-13,285,6318.11,6335.03,6244.35,6261.87,3935.46502049,56.0,Greed,45.33999999999969,6358.338571428571,6375.659666666667,0,8.520049005527829,14.835969293486366,3.380454071822036
2018-11-14,286,6262.76,6298.47,5533.09,5559.1,17326.70444369,49.0,Neutral,382.69000000000005,6222.148571428572,6347.963000000001,0,8.906836571257953,15.24151707796462,2.9676348735675835
2018-11-15,287,5559.99,5641.0,5199.8,5510.76,26038.51601563,28.0,Fear,220.5999999999999,6093.13142857143,6317.092666666666,0,9.284623012654231,15.700403624760336,2.5027460714049563
2018-11-16,288,5511.3,5610.0,5414.14,5536.54,8705.62195519,23.0,Extreme Fear,97.92999999999984,5979.697142857143,6287.251333333333,0,9.558173056860875,16.013762989400586,2.148826651630454
2018-11-17,289,5536.54,5550.66,5411.74,5487.14,3952.00751631,24.0,Extreme Fear,69.46000000000004,5856.120000000001,6256.825,0,9.09023217428696,15.499543701612296,2.514859380899141
2018-11-18,290,5490.58,5568.6,5470.0,5568.6,1945.56328011,26.0,Fear,49.30000000000018,5748.995714285715,6229.563333333334,0,8.182150141354537,14.383788158379213,3.3351999086057504
2018-11-19,291,5568.6,5658.47,4934.52,4945.43,20970.66624517,28.0,Fear,361.9749999999999,5552.777142857143,6181.105333333334,0,9.801073357718431,16.417295549767427,1.85409927491463
2018-11-20,292,4945.78,5033.73,4237.09,4545.13,37764.68327948,21.0,Extreme Fear,398.3199999999997,5307.528571428572,6117.98,0,10.389908412904193,17.042765591298846,1.3848147678183895
2018-11-21,293,4541.56,4635.0,4048.58,4428.14,28074.03372578,15.0,Extreme Fear,293.21000000000004,5145.962857142857,6052.593666666667,0,10.083563099353638,16.753322203645666,1.8344070731468016
2018-11-22,294,4428.74,4589.53,4333.38,4433.0,9823.70994251,14.0,Extreme Fear,128.07499999999982,4991.997142857143,5986.798,0,9.639692890537688,16.344325131031624,2.424136159952212
2018-11-23,295,4432.52,4476.35,4061.02,4226.32,16215.04596726,12.0,Extreme Fear,207.6650000000002,4804.822857142857,5913.630999999999,0,8.821598706808713,15.640506585731533,3.18900715883792
2018-11-24,296,4225.74,4376.88,4180.0,4209.18,4997.33945631,15.0,Extreme Fear,98.44000000000004,4622.257142857144,5840.270333333333,0,8.619289479023779,15.27369089196585,3.38174415901621
2018-11-25,297,4205.04,4213.32,3474.73,3694.66,30011.23714026,9.0,Extreme Fear,369.2949999999999,4354.551428571429,5749.966333333333,0,8.365394777563077,14.688263991120316,3.4997205849944675
2018-11-26,298,3699.09,4120.0,3522.28,3813.65,24641.06916602,17.0,Extreme Fear,298.8599999999999,4192.868571428571,5663.687999999999,0,8.657771829190409,15.069923597379244,3.233471929214077
2018-11-27,299,3812.45,3868.78,3548.76,3725.55,21335.77413529,11.0,Extreme Fear,160.01,4075.785714285714,5574.841333333334,0,8.883721823749626,15.34548697686009,3.000339598193608
2018-11-28,300,3723.79,4237.09,3677.38,4233.0,19535.32130184,14.0,Extreme Fear,279.855,4047.908571428572,5507.773666666667,0,9.41470048894059,15.909111736845263,2.612989367416892
2018-11-29,301,4237.09,4409.77,4086.97,4217.52,18840.07570223,18.0,Extreme Fear,161.40000000000032,4017.125714285714,5439.724,0,9.759686944886951,16.267385780282268,2.280021340248248
2018-11-30,302,4214.55,4300.0,3861.0,3970.2,15375.26811271,19.0,Extreme Fear,219.5,3980.5371428571434,5361.897333333333,0,9.464371332833512,15.95995382037295,2.5303461224005037
2018-12-01,303,3970.19,4264.47,3872.84,4202.88,7452.16089959,13.0,Extreme Fear,195.81500000000003,3979.637142857143,5291.306666666667,0,9.043462076785383,15.51377878066708,2.9496459163874973
2018-12-02,304,4197.84,4265.0,4030.0,4098.06,6541.38057321,15.0,Extreme Fear,117.5,4037.265714285714,5216.050666666667,0,8.989909284437044,15.54082132726879,2.91573525734143
2018-12-03,305,4099.33,4184.47,3747.0,3835.49,10573.04179705,17.0,Extreme Fear,218.73500000000013,4040.3857142857146,5132.814333333333,0,8.933325507573121,15.56715178888382,2.8397674684174445
2018-12-04,306,3834.8,4033.98,3730.0,3908.63,12195.25099737,12.0,Extreme Fear,151.99,4066.54,5048.435333333333,0,8.816150521073947,15.41512368290042,2.904782154289664
2018-12-05,307,3910.44,3927.95,3662.35,3732.72,12466.33676744,19.0,Extreme Fear,132.79999999999995,3995.071428571429,4960.449333333334,0,8.683400363062617,15.23576618084059,2.8936098774864507
2018-12-06,308,3729.38,3844.79,3548.76,3595.43,14552.52985535,13.0,Extreme Fear,148.01499999999987,3906.201428571429,4866.183333333333,0,8.530290380893492,15.017052303409727,2.900744839819265
2018-12-07,309,3591.63,3645.05,3210.0,3240.33,23377.05491798,11.0,Extreme Fear,217.5250000000001,3801.934285714286,4757.113333333334,0,8.659949739682949,15.174722739672946,2.5453739676924543
2018-12-08,310,3240.33,3531.0,3239.99,3384.16,13817.91882774,11.0,Extreme Fear,145.5050000000001,3684.9742857142855,4656.122666666666,0,8.774710793871783,15.31088584332199,2.3354233570709884
2018-12-09,311,3382.14,3633.2,3241.0,3563.88,9877.3268666,14.0,Extreme Fear,196.0999999999999,3608.662857142857,4563.899333333333,0,8.430111357399115,14.90807661362918,2.7642110184651294
2018-12-10,312,3563.88,3588.43,3376.0,3402.4,9042.8376363,19.0,Extreme Fear,106.21499999999992,3546.792857142857,4465.573333333333,0,7.9000613889446525,14.222855006644036,3.2793166948255976
2018-12-11,313,3401.01,3427.27,3292.65,3344.6,10089.22457282,15.0,Extreme Fear,67.30999999999995,3466.217142857143,4366.444333333334,0,8.505806736079784,14.841909324734104,2.686904383700129
2018-12-12,314,3346.05,3490.0,3322.43,3447.7,7537.01492446,14.0,Extreme Fear,83.78500000000008,3425.5,4270.7356666666665,0,8.880353725043923,15.221404513107084,2.372283768830082
2018-12-13,315,3447.0,3460.0,3334.64,3382.5,8224.49716045,14.0,Extreme Fear,62.680000000000064,3395.0814285714287,4174.756666666667,0,8.697704951793945,15.143183192477068,2.4481401734172183
2018-12-14,316,3379.0,3383.3,3158.0,3178.3,15999.43527698,10.0,Extreme Fear,112.65000000000008,3386.2200000000003,4095.3966666666665,0,8.474070374950678,15.05832009548262,2.513368848598032
2018-12-15,317,3179.83,3260.26,3122.28,3152.84,7800.41032614,11.0,Extreme Fear,68.99000000000001,3353.174285714286,4016.799333333334,0,8.408898978525635,14.86829749244213,2.464125066544616
2018-12-16,318,3150.08,3259.43,3147.29,3206.11,6293.32046472,13.0,Extreme Fear,56.069999999999936,3302.0642857142857,3939.118333333333,0,8.339182330209367,14.633490017925388,2.4315471754329905
2018-12-17,319,3205.03,3537.07,3180.0,3533.0,13049.27809867,17.0,Extreme Fear,178.53500000000008,3320.721428571429,3873.980333333333,0,8.682335032239338,15.07979796988073,2.3803576095015373
2018-12-18,320,3533.0,3590.0,3422.77,3491.63,14612.23627866,23.0,Extreme Fear,83.61500000000001,3341.725714285714,3804.748,0,8.937341636434962,15.387292480926243,2.276593617940052
2018-12-19,321,3492.89,3924.01,3491.06,3795.89,21503.39477691,21.0,Extreme Fear,216.4750000000001,3391.4671428571423,3766.43,0,9.14035482044539,15.622137776202155,2.297263761837475
2018-12-20,322,3792.34,4172.07,3650.0,4044.29,24456.58134916,27.0,Fear,261.03499999999985,3486.008571428571,3749.735333333333,0,8.856805211017933,15.358557317531265,2.7670882138516117
2018-12-21,323,4048.27,4162.0,3886.66,3939.3,17393.94363543,35.0,Fear,137.67000000000007,3594.722857142857,3733.440666666667,0,8.45955414738622,14.999619795481006,3.095417800586275
2018-12-22,324,3939.4,3956.3,3770.0,3853.09,9550.21818491,28.0,Fear,93.15000000000008,3694.758571428571,3714.110333333333,0,8.213592729904995,14.67805225781327,3.274735583402681
2018-12-23,325,3857.12,4051.0,3830.02,3980.0,6194.79673838,31.0,Fear,110.49,3805.314285714285,3705.8996666666662,0,7.886684290177443,14.201163932484796,3.5874600255595226
2018-12-24,326,3986.91,4236.84,3904.82,4053.0,11136.02315898,25.0,Extreme Fear,166.01,3879.6,3700.6936666666666,0,8.16160842682552,14.428456960415502,3.281843832187861
2018-12-25,327,4053.0,4075.0,3674.73,3735.33,11854.4446655,33.0,Fear,200.135,3914.414285714286,3702.049333333334,0,8.377018351310541,14.613535300078484,2.928441326552891
2018-12-26,328,3732.93,3863.34,3678.8,3755.97,9363.88347371,26.0,Fear,92.26999999999998,3908.711428571429,3700.1266666666666,0,8.232971790593437,14.473473819978274,3.018258320490612
2018-12-27,329,3757.57,3841.17,3692.71,3740.85,10319.33131181,29.0,Fear,74.23000000000002,3865.362857142857,3700.6366666666654,0,8.064626648681912,14.31054949069405,3.1190328825753197
2018-12-28,330,3740.43,3915.5,3566.0,3865.19,13885.57198531,21.0,Extreme Fear,174.75,3854.775714285714,3688.376333333333,0,8.116517377557482,14.437007287459592,3.031990787568786
2018-12-29,331,3865.72,3970.0,3813.76,3836.02,7511.65808146,24.0,Extreme Fear,78.11999999999989,3852.337142857142,3675.659666666667,0,8.165847770307261,14.54925383503144,2.876599165356895
2018-12-30,332,3832.46,3942.9,3688.76,3812.05,6763.53396821,23.0,Extreme Fear,127.06999999999994,3828.3442857142863,3670.388,0,8.066732896593932,14.404209278846182,2.8601902449163696
2018-12-31,333,3811.45,3852.27,3706.0,3750.76,6639.10502826,26.0,Fear,73.13499999999999,3785.167142857143,3655.317333333333,0,7.9567024548526515,14.23449857379221,2.8313388407612523
2019-01-01,334,3750.62,3752.01,3629.66,3659.81,4860.34621925,24.0,Extreme Fear,61.17500000000018,3774.378571428572,3640.709,0,7.833051175708821,14.029978034923886,2.79058873733485
2019-01-02,335,3659.35,3890.0,3659.35,3850.0,5710.0250875,30.0,Fear,115.32500000000005,3787.8114285714287,3641.192666666667,0,8.076213431717047,14.304387758296867,2.621030931943625
2019-01-03,336,3850.0,3918.67,3760.0,3782.09,5678.79232135,33.0,Fear,79.33500000000004,3793.702857142857,3636.9746666666665,0,8.271661564036743,14.519482514187407,2.430214377697003
2019-01-04,337,3783.45,3850.33,3732.38,3757.66,6749.60696872,48.0,Neutral,58.97499999999991,3778.341428571429,3637.806,0,8.323461789195703,14.581686834908904,2.393869769377312
2019-01-05,338,3757.66,3887.09,3753.04,3845.58,4141.24546102,36.0,Fear,67.02500000000009,3779.707142857143,3646.144333333333,0,8.372710383687542,14.640247333668247,2.389214273234941
2019-01-06,339,3846.58,4090.0,3753.0,4050.0,4994.2182361,31.0,Fear,168.5,3813.7,3673.133333333333,0,8.320918490691346,14.521982469720584,2.709854686475905
2019-01-07,340,4045.47,4070.0,3964.01,4015.0,7410.80377828,39.0,Fear,52.99499999999989,3851.448571428572,3694.161333333333,0,8.266296979242211,14.387831242252048,2.9340392187120363
2019-01-08,341,4015.0,4112.0,3934.73,4003.7,11552.82952442,39.0,Fear,88.63499999999999,3900.575714285714,3708.822,0,8.4257013375184,14.559460604272864,2.923043332928219
2019-01-09,342,4001.61,4060.0,3948.44,4009.71,7925.55102007,42.0,Fear,55.77999999999997,3923.391428571428,3729.065666666667,0,8.56315495466635,14.705903396970765,2.918422625502351
2019-01-10,343,4009.87,4036.22,3503.44,3613.98,14789.68488721,37.0,Fear,266.3899999999999,3899.375714285714,3738.045,0,8.538423516387162,14.699953159698948,2.7301447068408904
2019-01-11,344,3610.9,3677.84,3581.61,3653.46,11028.57319601,19.0,Extreme Fear,48.11500000000001,3884.49,3744.9036666666666,0,8.513064890027653,14.693967305066076,2.643891076476085
2019-01-12,345,3653.94,3704.6,3557.09,3631.04,4501.88001152,22.0,Extreme Fear,73.75499999999988,3853.841428571429,3753.188333333333,0,8.444538116287744,14.56328808246116,2.566662906915888
2019-01-13,346,3630.62,3654.02,3476.0,3504.24,4591.73614009,21.0,Extreme Fear,89.00999999999999,3775.8757142857135,3764.053,0,8.370967679413384,14.412927685689716,2.4423888538231293
2019-01-14,347,3504.24,3704.47,3483.75,3676.34,9015.26320105,16.0,Extreme Fear,110.3599999999999,3727.495714285714,3781.503,0,8.291551731257078,14.23588850514738,2.7217676256926286
2019-01-15,348,3676.34,3714.0,3610.09,3632.65,7706.29673436,27.0,Fear,51.95499999999993,3674.488571428571,3795.721,0,8.598583068172957,14.814768650196717,2.534710497693334
2019-01-16,349,3632.66,3669.0,3534.68,3608.07,8763.11957911,24.0,Extreme Fear,67.16000000000008,3617.111428571429,3798.223333333333,0,8.833158981690168,15.179046611894607,2.4098805140744903
2019-01-17,350,3608.81,3650.0,3534.25,3632.54,7995.44379393,28.0,Fear,57.875,3619.762857142857,3802.9203333333335,0,8.75764729680178,15.072411340790856,2.5965125576103283
2019-01-18,351,3633.27,3660.0,3582.82,3600.0,5507.18932702,29.0,Fear,38.58999999999992,3612.125714285714,3796.390666666666,0,8.675964430001715,14.95303257226472,2.630473948179847
2019-01-19,352,3600.0,3774.0,3577.0,3703.95,4443.4207576,31.0,Fear,98.5,3622.5414285714287,3785.046,0,8.31977893567931,14.534602762657954,2.974842120639159
2019-01-20,353,3701.03,3707.99,3470.0,3519.38,5150.69353837,35.0,Fear,118.99499999999988,3624.7042857142856,3771.0486666666666,0,7.761385724730493,13.801521398731758,3.440145952024212
2019-01-21,354,3519.37,3573.29,3505.86,3542.2,5615.12493934,30.0,Fear,33.71499999999992,3605.5414285714287,3760.6856666666654,0,8.32085384285408,14.480892490885966,2.843327262536258
2019-01-22,355,3542.2,3597.0,3401.36,3590.67,6992.44796446,27.0,Fear,97.81999999999994,3599.5442857142857,3747.708,0,8.67746971276175,14.881723070821444,2.5600351548766414
2019-01-23,356,3589.3,3620.23,3544.26,3580.0,5310.65493243,33.0,Fear,37.9849999999999,3595.534285714285,3731.941333333333,0,8.620201411344514,14.813666792902897,2.670692591338687
2019-01-24,357,3580.1,3580.96,3518.0,3560.82,5595.36004797,37.0,Fear,31.480000000000015,3585.288571428572,3726.124333333333,0,8.559453151568178,14.740638416738976,2.779425830543304
2019-01-25,358,3561.36,3598.0,3511.0,3543.24,5228.88080786,35.0,Fear,43.5,3577.1800000000003,3719.033333333333,0,8.456148559532922,14.618606734424498,2.928434725524474
2019-01-26,359,3543.34,3657.89,3536.51,3560.56,3083.52133381,41.0,Fear,60.68999999999983,3556.695714285714,3713.023666666667,0,8.340929498656145,14.479586137277174,3.0315314217018288
2019-01-27,360,3560.18,3567.7,3456.0,3545.35,3656.08154121,39.0,Fear,55.84999999999991,3560.405714285714,3702.362333333333,0,8.210685014714407,14.31806933028012,3.140202359958384
2019-01-28,361,3545.35,3553.75,3357.3,3417.37,9767.88283051,35.0,Fear,98.22499999999992,3542.5728571428567,3688.4073333333336,0,8.773291068151176,14.977650197529911,2.5232337708770576
2019-01-29,362,3416.24,3442.01,3322.19,3400.69,7332.23513447,21.0,Extreme Fear,59.91000000000008,3515.432857142857,3674.6953333333336,0,9.13115961910174,15.371671400417998,2.142560217638661
2019-01-30,363,3399.13,3465.05,3372.34,3444.5,5567.56978071,22.0,Extreme Fear,46.35500000000002,3496.075714285714,3664.486666666666,0,8.921646329321904,15.102278650970876,2.318189134585112
2019-01-31,364,3443.64,3474.2,3392.6,3400.32,5970.58127275,17.0,Extreme Fear,40.79999999999996,3473.1471428571426,3655.837,0,8.656276461516473,14.732418280710409,2.521678358506138
2019-02-01,365,3402.71,3445.15,3364.53,3441.0,6709.65516522,23.0,Extreme Fear,40.309999999999945,3458.541428571428,3642.203666666667,0,8.597796318948303,14.692120762736916,2.5405574010264096
2019-02-02,366,3441.0,3460.0,3406.38,3431.65,3076.9959006,22.0,Extreme Fear,26.809999999999945,3440.1257142857144,3630.522333333334,0,8.53568266114666,14.650130919699071,2.545660205781823
2019-02-03,367,3431.73,3485.0,3402.6,3421.93,2817.78095618,19.0,Extreme Fear,41.200000000000045,3422.494285714285,3619.3313333333335,0,8.347977254588256,14.407438334243873,2.767666512418593
2019-02-04,368,3422.22,3439.46,3384.67,3417.14,3585.76394894,27.0,Fear,27.394999999999985,3422.4614285714283,3605.05,0,8.116703186930817,14.086300528350945,3.0333472388496965
2019-02-05,369,3417.6,3435.0,3396.0,3420.8,3998.62147286,21.0,Extreme Fear,19.5,3425.3342857142857,3584.076666666667,0,8.186078659959515,14.400664586618156,2.9996117265579345
2019-02-06,370,3419.3,3445.6,3328.7,3367.82,6071.45797959,14.0,Extreme Fear,58.450000000000045,3414.38,3562.504,0,8.250951837407639,14.63948215614253,2.9525439973304346
2019-02-07,371,3367.82,3383.29,3353.5,3358.79,4365.996433,18.0,Extreme Fear,14.894999999999982,3408.447142857143,3541.007,0,8.541759102213337,14.854168642794557,2.560633082558041
2019-02-08,372,3360.18,3711.04,3337.91,3620.05,12901.87372092,37.0,Fear,186.56500000000003,3434.0257142857145,3528.018333333333,0,8.766773091581262,15.03081215887691,2.301353043568286
2019-02-09,373,3622.09,3639.74,3572.74,3605.86,5729.84797656,42.0,Fear,33.5,3458.912857142857,3527.747666666667,0,8.950339666268418,15.180887265298807,1.9912896356264047
2019-02-10,374,3604.99,3631.99,3576.16,3609.0,3784.84315338,40.0,Fear,27.914999999999964,3485.637142857143,3526.2656666666667,0,8.634225019060596,14.764407738994658,2.1685556995993416
2019-02-11,375,3609.79,3662.43,3578.7,3594.9,7610.36788447,46.0,Fear,41.86500000000001,3511.031428571429,3525.061,0,8.16934819610421,14.037470137827484,2.836958062884168
2019-02-12,376,3595.0,3619.93,3548.28,3597.46,9395.02777931,38.0,Fear,35.82499999999982,3536.268571428572,3528.168333333333,0,9.503010763301884,15.752537777355014,1.675721251444088
2019-02-13,377,3594.89,3629.81,3541.0,3578.7,8934.98534188,48.0,Neutral,44.40499999999997,3566.394285714286,3524.913666666667,0,10.054876386260863,16.35140089981259,1.2651314795900257
2019-02-14,378,3579.08,3590.74,3531.01,3574.68,5881.45260997,48.0,Neutral,29.86499999999978,3597.2357142857145,3522.9813333333336,0,9.66360855009374,15.937358566662072,1.78303335334934
2019-02-15,379,3573.3,3620.53,3544.88,3566.76,6508.79068247,43.0,Fear,37.825000000000045,3589.6228571428574,3521.6043333333337,0,9.01188244643932,15.218029261630146,2.4628606611770563
2019-02-16,380,3567.86,3609.0,3556.6,3592.51,3605.72806097,43.0,Fear,26.200000000000045,3587.7157142857145,3520.27,0,8.719199074663788,14.83346813604039,2.7921645099464043
2019-02-17,381,3592.51,3663.34,3553.98,3572.56,4307.65632915,38.0,Fear,54.680000000000064,3582.51,3519.3553333333334,0,8.30365569759101,14.200532340239445,3.2307249148689245
2019-02-18,382,3572.56,3916.47,3564.16,3882.45,14472.03444545,63.0,Greed,176.15499999999997,3623.5885714285714,3525.305333333333,0,8.989386478901322,15.1638657423809,2.6559693450094195
2019-02-19,383,3882.45,4000.0,3829.13,3927.9,13266.77012789,65.0,Greed,85.43499999999995,3670.7942857142857,3538.922666666667,0,9.392367180475016,15.645292210061982,2.343156690514004
2019-02-20,384,3927.9,3967.52,3861.49,3924.17,9958.0061466,59.0,Greed,53.0150000000001,3720.147142857143,3551.655,0,9.407151498192096,15.682683316072191,2.400231427812214
2019-02-21,385,3924.57,3989.99,3866.25,3880.25,8821.96343165,59.0,Greed,61.86999999999989,3763.8,3561.307666666667,0,9.421720420467306,15.71872657346033,2.442273062208957
2019-02-22,386,3880.41,3957.0,3877.34,3940.69,6219.77061803,61.0,Greed,39.82999999999993,3817.218571428572,3573.330666666667,0,9.43608013355143,15.75351578337034,2.506920921520432
2019-02-23,387,3938.75,4137.0,3905.63,4092.39,7131.78789592,63.0,Greed,115.68499999999996,3888.63,3591.049666666667,0,9.094714383220497,15.386116489928751,2.8655524567871065
2019-02-24,388,4092.63,4190.0,3714.42,3777.65,13498.41732825,69.0,Greed,237.79,3917.928571428572,3598.863333333333,0,8.572376565871522,14.799175594930997,3.2869263344633337
2019-02-25,389,3780.42,3861.81,3725.13,3857.2,9416.37927648,47.0,Neutral,68.33999999999992,3914.321428571429,3608.751333333333,0,8.9910918942749,15.294804224790203,2.867665757781257
2019-02-26,390,3858.78,3860.94,3760.09,3792.86,7106.56086991,40.0,Fear,50.42499999999996,3895.03,3617.0016666666666,0,9.285333815080005,15.624692093932566,2.534750685380471
2019-02-27,391,3792.86,3822.85,3774.0,3796.85,5466.66174305,39.0,Fear,24.424999999999955,3876.841428571429,3629.651,0,9.095646213167752,15.317311567124046,2.6492602283187714
2019-02-28,392,3796.08,3897.62,3658.19,3815.17,8846.21620175,39.0,Fear,119.71499999999992,3867.5442857142857,3643.467,0,8.861350849147486,14.871245795966468,2.8058455362214656
2019-03-01,393,3814.63,3845.3,3783.62,3834.34,4815.76752389,42.0,Fear,30.840000000000146,3852.3514285714286,3656.4616666666666,0,8.883149100318576,14.991904477561526,2.6991081959839343
2019-03-02,394,3834.2,3839.89,3760.0,3803.95,3954.2278268,41.0,Fear,39.944999999999936,3811.1457142857134,3669.916,0,8.904482306873799,15.099559570844894,2.5709682730559917
2019-03-03,395,3802.31,3822.39,3772.48,3791.06,2263.89101237,44.0,Fear,24.954999999999927,3813.0614285714287,3681.584666666667,0,8.986793093341731,15.23117793723032,2.607027281787877
2019-03-04,396,3790.04,3806.9,3670.0,3708.7,6393.5978049000005,36.0,Fear,68.45000000000005,3791.847142857143,3690.819666666667,0,9.062841047068453,15.347470529317484,2.617549096476573
2019-03-05,397,3709.19,3877.1,3680.2,3838.42,7946.508176499999,35.0,Fear,98.45000000000005,3798.355714285714,3704.7026666666666,0,9.095991471982666,15.397708632380375,2.716677298236169
2019-03-06,398,3837.69,3895.12,3808.8,3849.03,6407.8624319,42.0,Fear,43.159999999999854,3805.81,3719.099,0,9.1280781167014,15.445543139270873,2.776514795229478
2019-03-07,399,3849.93,3891.04,3826.13,3869.47,7891.55340418,56.0,Greed,32.45499999999993,3813.567142857143,3734.0546666666655,0,9.159167136170788,15.491193582332686,2.61621102053548
2019-03-08,400,3868.97,3924.37,3844.97,3888.0,6198.86046604,54.0,Neutral,39.700000000000045,3821.2328571428566,3751.394,0,8.888073684154053,15.166758003351193,2.7366233164682328
2019-03-09,401,3889.21,3950.25,3760.1,3908.21,6833.94533425,55.0,Greed,95.07500000000005,3836.127142857143,3769.708,0,8.514982416119073,14.683466981750824,2.93074378902739
2019-03-10,402,3908.3,3920.83,3862.0,3882.61,3194.50215977,55.0,Greed,29.414999999999964,3849.2057142857143,3778.46,0,8.41639286412815,14.639361056648893,2.7968608769264667
2019-03-11,403,3883.21,3912.89,3812.64,3841.46,6481.99309598,56.0,Greed,50.125,3868.171428571429,3786.313333333333,0,8.307009567111894,14.59321967820296,3.11233087633361
2019-03-12,404,3841.46,3877.69,3791.07,3854.98,5645.98534617,56.0,Greed,43.309999999999945,3870.5371428571434,3794.5126666666665,0,8.650446224989974,15.099772765253116,2.9504383804601115
2019-03-13,405,3855.32,3874.68,3820.0,3853.3,4504.42705927,54.0,Neutral,27.33999999999992,3871.147142857143,3803.126,0,8.905608920226781,15.434408311756812,2.8459143656797834
