Date,TotalFees_BTC,mempool_transaction_count,avg_fee_per_tx,MempoolSizeBytes
2022-09-04,16.784180714999998,6501.059895833334,0.0025817606642506603,6420869.609375
2022-09-05,16.0377679275,2901.6614583333335,0.0055270982358885615,1747825.9479166667
2022-09-06,15.29135514,3254.7109375,0.004698222187358228,2034819.875
2022-09-07,14.572200635000002,3607.7604166666665,0.0040391264807056555,2321813.8020833335
2022-09-08,13.853046130000003,3818.8645833333335,0.0036275300754205417,2487832.5381944445
2022-09-09,13.133891625000002,4029.96875,0.003259055451732722,2653851.2743055555
2022-09-10,12.414737120000003,4241.072916666667,0.0029272633043427006,2819870.0104166665
2022-09-11,13.590854812500003,3119.0078125,0.004357428909934801,1980835.4036458333
2022-09-12,14.766972505000002,1996.9427083333333,0.007394790267831295,1141800.796875
2022-09-13,15.943090197500002,4443.127604166667,0.003588258456171487,3247075.828125
2022-09-14,17.119207890000002,6889.3125,0.0024848935057017667,5352350.859375
2022-09-15,15.883448805000002,5280.755208333333,0.003007798729230057,3793135.010416667
2022-09-16,14.647689720000002,3672.1979166666665,0.003988807262680446,2233919.1614583335
2022-09-17,13.411930635000004,2893.25,0.004635593410524498,1665356.0208333335
2022-09-18,12.176171550000005,2114.3020833333335,0.005758955470924706,1096792.8802083333
2022-09-19,12.362591052500004,3284.671875,0.0037637217728178725,1734466.6015625
2022-09-20,12.549010555000002,4455.041666666667,0.002816811041048999,2372140.3229166665
2022-09-21,12.735430057500002,4779.611111111111,0.0026645326913509937,2515758.300347222
2022-09-22,12.921849560000002,5104.180555555556,0.002531620780133932,2659376.277777778
2022-09-23,13.307748582500002,5428.75,0.0024513467340548014,2802994.2552083335
2022-09-24,13.693647605000002,3680.8385416666665,0.003720252178950393,1857875.1796875
2022-09-25,14.079546627500003,1932.9270833333333,0.007284054711065365,912756.1041666666
2022-09-26,14.465445650000003,3089.645833333333,0.004681910623520766,1866474.0859375
2022-09-27,14.994996287500001,4246.364583333333,0.0035312550284434486,2820192.0677083335
2022-09-28,15.524546924999997,3386.203125,0.004584647273633355,2058940.4036458335
2022-09-29,16.054097562499994,2526.0416666666665,0.00635543656082474,1297688.7395833333
2022-09-30,16.583648199999992,2362.2291666666665,0.007020338430331516,1281787.6354166665
2022-10-01,15.001352472499994,2198.4166666666665,0.0068237075800765675,1265886.53125
2022-10-02,13.419056744999995,2767.809895833333,0.004848258099373469,1539366.4322916665
2022-10-03,11.836761017499997,3337.203125,0.0035469105637673756,1812846.3333333333
2022-10-04,10.254465289999999,3064.0763888888887,0.0033466741649083123,1611554.8993055555
